,ID,lat,lon,start_date,incident name,fully_contained,geographic_area,new,size,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,rain,weather,weather_description
620,29602,20.75,-156.331,8/17/2023 12:00:00 AM,Upcountry, ,ONCC,,1202.0,302.99,303.26,1015,45,289.78,20,10000.0,11.32,70,,Clouds,few clouds
621,29620,47.806,-109.362,8/29/2023 12:00:00 AM,Coal Ridge,c,NRC,,1206.0,303.62,301.74,1017,19,277.42,23,,0.83,170,,Clouds,few clouds
622,29707,36.097,-106.802,8/7/2023 12:00:00 AM,Black Feather, ,SWC,,2198.0,298.16,296.95,1013,9,264.21,0,,6.19,281,,Clear,clear sky
623,29737,46.044,-118.967,9/2/2023 12:00:00 AM,Yellepit,c,NWCC,,1562.0,299.87,300.0,1009,44,286.61,49,,1.92,17,,Clouds,scattered clouds
624,29784,26.325,-80.528,8/28/2023 12:00:00 AM,Mile Marker 47,c,SAC,y,660.0,301.21,306.56,1008,87,298.84,75,,1.2,149,0.19,Rain,light rain
625,29811,47.54,-117.731,8/18/2023 12:00:00 AM,Gray, ,NWCC,,10085.0,307.21,305.09,1007,19,280.34,40,10000.0,10.8,260,,Clouds,scattered clouds
626,29851,31.635,-111.651,8/29/2023 12:00:00 AM,Lalo, ,SWC,,3426.0,309.05,307.88,1007,24,285.33,52,,1.81,314,,Clouds,broken clouds
627,29856,34.826,-93.188,9/4/2023 12:00:00 AM,Trail 45,c,SAC,y,500.0,306.55,309.09,1012,46,293.35,66,,3.95,145,,Clouds,broken clouds
628,29857,28.709,-98.218,9/5/2023 12:00:00 AM,Olmos Creek,c,SAC,y,304.0,307.86,314.86,1006,56,297.79,24,,6.04,133,,Clouds,few clouds
629,29858,33.213,-100.394,9/5/2023 12:00:00 AM,Peacock,c,SAC,y,2304.0,312.75,311.16,1002,17,283.16,11,,5.44,183,,Clouds,few clouds
630,29859,33.961,-98.549,9/5/2023 12:00:00 AM,Kiel,c,SAC,y,513.0,311.07,310.66,1005,24,287.01,0,10000.0,9.26,170,,Clear,clear sky
631,29913,45.501,-108.386,8/29/2023 12:00:00 AM,Pryor Creek Rd,c,NRC,,3231.0,302.18,301.17,1016,32,283.83,51,,1.3,48,,Clouds,broken clouds
632,29914,48.163,-104.81,9/1/2023 12:00:00 AM,Route 1,c,NRC,,1437.0,298.45,298.05,1004,39,283.51,8,,7.41,284,,Clear,clear sky
633,29915,47.142,-113.967,7/26/2023 12:00:00 AM,Big Knife,c,NRC,,7276.0,299.65,299.65,1014,30,280.68,0,,4.41,275,,Clear,clear sky
634,29919,33.651,-105.466,8/23/2023 12:00:00 AM,West Mountain,c,SWC,,625.0,299.26,299.26,1017,39,284.24,75,,5.03,119,,Clouds,broken clouds
635,29931,42.947,-117.461,9/6/2023 12:00:00 AM,North Side,c,NWCC,y,380.0,297.65,297.02,1010,33,280.34,17,,0.56,266,,Clouds,few clouds
636,30219,39.917,-74.313,9/4/2023 12:00:00 AM,Air Park,c,EACC,,831.0,299.53,299.53,1012,59,290.88,8,,2.33,305,,Clear,clear sky
637,30467,34.468,-100.816,9/7/2023 12:00:00 AM,Buffalo Flats,c,SAC,,446.0,306.96,307.12,1012,35,289.37,1,,3.98,123,,Clear,clear sky
638,30468,34.716,-93.86,9/7/2023 12:00:00 AM,Cedar Cabin,c,SAC,,657.0,304.76,304.13,1012,35,287.44,0,,2.34,342,,Clear,clear sky
639,30469,34.403,-98.254,9/4/2023 12:00:00 AM,Walters,c,SAC,,1059.0,310.91,309.11,1006,18,282.53,38,,2.54,144,,Clouds,scattered clouds
640,30486,45.893,-119.293,9/4/2023 12:00:00 AM,Bensel Fire, ,NWCC,,645.0,301.73,301.27,1008,39,286.43,20,10000.0,8.75,240,,Clouds,few clouds
641,30529,32.101,-90.505,9/1/2023 12:00:00 AM,Dog Road And Dixon Road,c,SAC,y,120.0,303.53,303.16,1011,39,288.03,8,,2.6,6,,Clear,clear sky
642,30704,27.4,-98.579,9/7/2023 12:00:00 AM,Boilermaker, ,SAC,,300.0,308.71,312.81,1013,44,294.58,0,10000.0,5.14,130,,Clear,clear sky
643,30707,35.436,-100.806,9/8/2023 12:00:00 AM,Thut Hill,c,SAC,,1295.0,311.22,310.62,1007,23,286.49,21,,4.6,189,,Clouds,few clouds
644,30740,33.714,-103.822,9/7/2023 12:00:00 AM,Chisum,c,SWC,,2691.0,309.05,306.73,1010,16,279.32,1,,3.93,175,,Clear,clear sky
645,30771,31.738,-89.76,9/7/2023 12:00:00 AM,Mt Olive Rd And Hwy 541,c,SAC,y,145.0,305.96,309.34,1013,51,294.49,53,,0.87,241,,Clouds,broken clouds
646,31153,32.675,-99.531,9/9/2023 12:00:00 AM,Cactus,c,SAC,,615.0,314.49,312.79,1009,15,282.67,44,,3.67,195,,Clouds,scattered clouds
647,31154,29.701,-93.93,9/4/2023 12:00:00 AM,Unwelcome,c,SAC,,2270.0,302.7,309.7,1012,83,299.5,26,,7.69,170,,Clouds,scattered clouds
648,31155,33.619,-99.068,9/8/2023 12:00:00 AM,Cowan,c,SAC,,5075.0,314.43,313.68,1008,18,285.36,15,,4.2,169,,Clouds,few clouds
649,31156,33.695,-99.212,9/9/2023 12:00:00 AM,Moonshine,c,SAC,,2306.0,314.39,313.62,1008,18,285.33,81,,1.4,245,,Clouds,broken clouds
650,31157,32.824,-98.659,9/9/2023 12:00:00 AM,Cedar Creek,c,SAC,,500.0,315.46,313.67,1008,14,282.4,61,,2.01,175,,Clouds,broken clouds
651,31215,43.241,-114.311,9/9/2023 12:00:00 AM,Wedge,c,GBC,,7375.0,299.71,299.71,1014,40,285.02,91,,4.55,280,,Clouds,overcast clouds
652,31217,46.839,-120.373,9/10/2023 12:00:00 AM,Tendollar, ,NWCC,y,300.0,301.7,300.52,1017,27,280.9,0,,2.03,54,,Clear,clear sky
653,31551,48.034,-117.23,8/18/2023 12:00:00 AM,Oregon,c,NWCC,,10817.0,309.06,306.2,1006,6,266.71,0,10000.0,5.14,230,,Clear,clear sky
654,31931,30.856,-95.628,9/1/2023 12:00:00 AM,Game Preserve,c,SAC,,4428.0,307.51,306.57,1011,28,286.38,0,10000.0,1.54,0,,Clear,clear sky
655,31932,34.277,-94.67,9/2/2023 12:00:00 AM,White Oak Mountain,c,SAC,,630.0,304.99,304.87,1015,38,288.92,2,,1.95,118,,Clear,clear sky
656,31933,34.971,-95.971,9/6/2023 12:00:00 AM,Limestone Gap,c,SAC,,5824.0,309.57,312.78,1010,39,293.39,0,10000.0,2.06,0,,Clear,clear sky
657,31941,34.681,-105.285,9/10/2023 12:00:00 AM,Berlier Ranch,c,SWC,,1810.0,300.67,299.91,1016,30,281.56,75,,4.56,219,,Clouds,broken clouds
658,31942,32.328,-110.705,9/7/2023 12:00:00 AM,Molino 3,c,SWC,,485.0,308.65,306.14,1009,14,277.09,19,,3.13,245,,Clouds,few clouds
659,31958,39.615,-108.714,8/21/2023 12:00:00 AM,Pike Ridge,,RMC,,246.0,301.56,300.16,1011,19,275.74,39,,4.8,183,,Clouds,scattered clouds
660,32152,30.963,-93.508,8/29/2023 12:00:00 AM,Miller,,SAC,,1200.0,302.71,305.91,1009,64,295.18,42,,2.69,26,,Clouds,scattered clouds
661,32155,26.694,-98.85,9/11/2023 12:00:00 AM,Gunsmoke,c,SAC,,447.0,309.17,311.66,1011,38,292.61,22,,7.54,88,,Clouds,few clouds
662,32188,35.059,-91.778,9/9/2023 12:00:00 AM,Beebe,c,SAC,y,385.0,299.98,300.64,1016,54,289.9,0,10000.0,2.3,58,,Clear,clear sky
663,32699,48.999,-119.876,8/18/2023 12:00:00 AM,Crater Creek,,NWCC,,5055.0,300.26,299.76,1003,33,282.62,100,,4.24,262,,Clouds,overcast clouds
664,32714,30.267,-93.978,9/10/2023 12:00:00 AM,Gist Road,c,SAC,,417.0,304.95,307.15,1014,50,293.24,73,,1.7,41,,Clouds,broken clouds
665,32721,32.958,-108.875,9/11/2023 12:00:00 AM,Y 6,c,SWC,,1160.0,304.76,302.69,1010,18,277.57,95,,5.28,301,,Clouds,overcast clouds
666,33212,31.675,-109.525,9/11/2023 12:00:00 AM,Swisshelm,c,SWC,,442.0,306.43,304.09,1009,15,276.32,27,,3.65,262,,Clouds,scattered clouds
667,33652,46.728,-120.448,9/12/2023 12:00:00 AM,South Slope,c,NWCC,,341.0,301.35,300.26,1012,27,280.6,75,10000.0,2.06,360,,Clouds,broken clouds
668,33653,43.395,-122.478,8/27/2023 12:00:00 AM,Ridge,c,NWCC,,214.0,295.64,294.99,1014,40,281.38,1,,3.43,298,,Clear,clear sky
669,33672,29.771,-94.105,9/12/2023 12:00:00 AM,Willow Slough,,SAC,,1945.0,303.26,306.4,1013,61,294.91,1,,3.8,170,,Clear,clear sky
670,33691,34.504,-110.95,9/7/2023 12:00:00 AM,Labor,,SWC,,4038.0,299.68,299.68,1015,20,274.91,0,,4.21,219,,Clear,clear sky
671,34539,44.093,-122.03,8/27/2023 12:00:00 AM,Pothole,c,NWCC,,109.0,301.4,301.11,1014,41,286.91,19,,3.82,299,,Clouds,few clouds
672,34540,44.162,-122.143,8/26/2023 12:00:00 AM,Horse Creek,c,NWCC,,763.0,304.89,304.29,1014,35,287.55,38,,3.01,308,,Clouds,scattered clouds
673,34557,25.428,-80.93,9/16/2023 12:00:00 AM,Canepatch,,SAC,,336.0,301.93,304.9,1013,67,295.19,72,,1.83,336,0.24,Rain,light rain
674,34558,30.931,-92.807,8/31/2023 12:00:00 AM,Elizabeth,c,SAC,,940.0,306.23,305.4,1008,31,286.85,0,10000.0,1.54,0,,Clear,clear sky
675,34559,26.066,-98.139,9/5/2023 12:00:00 AM,Santa Ana,c,SAC,,400.0,308.12,311.25,1007,43,293.67,0,10000.0,8.23,140,,Clear,clear sky
676,34560,30.203,-84.941,8/19/2023 12:00:00 AM,Rock Pond,c,SAC,,2086.0,302.87,308.21,1013,73,297.51,10,,1.8,221,,Clear,clear sky
677,34579,35.974,-105.917,9/8/2023 12:00:00 AM,El Valle,c,SWC,,525.0,303.96,301.94,1013,10,269.35,1,,4.91,295,,Clear,clear sky
678,34927,44.787,-120.998,9/17/2023 12:00:00 AM,Trout Creek,c,NWCC,,1500.0,306.17,303.89,1014,16,277.03,0,10000.0,3.09,340,,Clear,clear sky
679,34938,40.936,-122.927,8/16/2023 12:00:00 AM,Deep,,ONCC,,4198.0,302.48,300.99,1014,24,279.84,57,,2.51,214,,Clouds,broken clouds
680,34942,30.667,-95.751,9/10/2023 12:00:00 AM,Gibbs Forest,,SAC,,400.0,307.52,309.22,1014,40,291.97,0,10000.0,2.06,70,,Clear,clear sky
681,34943,30.971,-93.219,8/24/2023 12:00:00 AM,Ida,,SAC,,3641.0,309.64,310.35,1012,31,289.79,0,10000.0,2.06,20,,Clear,clear sky
682,34946,48.367,-113.955,7/31/2023 12:00:00 AM,Ridge,,NRC,,3665.0,302.7,301.26,1009,26,281.19,6,,2.9,259,,Clear,clear sky
683,34947,47.824,-116.614,8/3/2023 12:00:00 AM,Ridge Creek,,NRC,,4474.0,305.81,303.6,1015,17,277.6,0,10000.0,6.17,250,,Clear,clear sky
684,34949,45.875,-107.517,9/17/2023 12:00:00 AM,Dry Creek,c,NRC,,1050.0,303.78,301.81,1012,16,275.12,0,,1.55,176,,Clear,clear sky
685,35351,31.205,-93.329,8/27/2023 12:00:00 AM,Lions Camp Road,,SAC,,785.0,309.92,311.42,1008,33,291.01,29,,2.04,178,,Clouds,scattered clouds
686,35382,38.655,-108.333,8/8/2023 12:00:00 AM,Little Mesa,c,RMC,,4009.0,304.73,302.56,1010,13,273.01,1,,5.27,267,,Clear,clear sky
687,35384,33.333,-99.201,9/20/2023 12:00:00 AM,Hook And Hail,c,SAC,,400.0,304.67,306.44,1006,49,292.66,34,,3.99,197,,Clouds,scattered clouds
688,35578,48.284,-114.009,8/17/2023 12:00:00 AM,Doris Point,c,NRC,,1606.0,302.94,301.15,1012,17,275.29,0,6437.0,3.09,120,,Smoke,smoke
689,35579,47.961,-113.698,7/31/2023 12:00:00 AM,Tin Soldier Complex,,NRC,,8165.0,298.78,298.03,1010,24,276.73,17,,4.28,257,,Clouds,few clouds
690,35580,46.19,-113.813,7/21/2023 12:00:00 AM,Bowles Creek,,NRC,,6988.0,299.16,299.16,1016,53,288.85,51,,1.44,39,1.07,Rain,moderate rain
691,35581,46.446,-114.893,7/13/2023 12:00:00 AM,Little Bear,,NRC,,1221.0,297.74,297.06,1012,31,279.51,38,,2.38,268,,Clouds,scattered clouds
692,35582,46.992,-115.613,7/27/2023 12:00:00 AM,Sawtooth,,NRC,,800.0,299.13,299.13,1014,23,276.42,0,,2.64,275,,Clear,clear sky
693,35583,47.742,-113.506,8/10/2023 12:00:00 AM,Stadium Creek,,NRC,,426.0,287.02,286.55,1011,80,283.63,87,,1.39,237,0.54,Rain,light rain
694,35584,45.732,-114.902,8/12/2023 12:00:00 AM,Throng,,NRC,,134.0,296.76,296.04,1011,33,279.56,15,,2.97,285,,Clouds,few clouds
695,35585,46.15,-114.683,8/17/2023 12:00:00 AM,Wahoo Peak,,NRC,,380.0,304.01,302.3,1013,24,281.12,0,,2.74,297,,Clear,clear sky
696,35586,48.269,-113.188,8/1/2023 12:00:00 AM,Sidney,c,NRC,,198.0,300.09,299.32,1012,24,277.83,48,,3.06,266,,Clouds,scattered clouds
697,35587,46.504,-114.976,7/27/2023 12:00:00 AM,West Fork,,NRC,,1262.0,296.41,295.47,1014,26,275.86,0,,3.23,286,,Clear,clear sky
698,35588,46.711,-115.553,8/3/2023 12:00:00 AM,Snowden,,NRC,,945.0,306.24,304.25,1011,21,281.01,59,,2.61,270,,Clouds,broken clouds
699,35593,33.028,-108.454,7/27/2023 12:00:00 AM,Turkey,c,SWC,,5620.0,301.35,300.03,1012,20,276.29,75,,3.61,51,,Clouds,broken clouds
700,35598,44.703,-113.742,7/19/2023 12:00:00 AM,Hayden,c,GBC,,24706.0,300.09,299.09,1011,16,272.28,0,,3.63,282,,Clear,clear sky
701,35607,34.159,-90.748,9/19/2023 12:00:00 AM,Winding Road,c,SAC,,193.0,299.13,299.13,1015,46,286.63,1,,1.87,65,,Clear,clear sky
702,35922,31.575,-89.761,9/22/2023 12:00:00 AM,Haw Pond Rd Prentiss,c,SAC,,145.0,304.68,304.31,1015,37,288.23,27,,2.53,79,,Clouds,scattered clouds
703,36224,31.72,-90.796,9/18/2023 12:00:00 AM,Mcbride Rd,c,SAC,,440.0,301.4,301.61,1014,47,289.02,1,,1.98,334,,Clear,clear sky
704,36586,32.277,-110.51,9/15/2023 12:00:00 AM,Bolt,c,SWC,,410.0,304.25,302.58,1009,25,281.92,59,,4.21,244,,Clouds,broken clouds
705,36794,43.371,-123.372,8/24/2023 12:00:00 AM,Tyee Ridge Complex,c,NWCC,,7946.0,299.41,299.41,1014,26,278.4,0,10000.0,6.69,360,,Clear,clear sky
706,36812,44.751,-115.389,8/17/2023 12:00:00 AM,Chilcoot,,GBC,,685.0,301.73,300.59,1014,28,281.46,0,,2.42,331,,Clear,clear sky
707,36813,44.468,-115.844,8/16/2023 12:00:00 AM,East,,GBC,,3313.0,302.34,300.97,1014,26,280.89,0,,2.03,281,,Clear,clear sky
708,36816,45.504,-115.315,7/24/2023 12:00:00 AM,Elkhorn,,GBC,,26048.0,308.55,307.24,1008,24,284.91,100,,2.34,275,,Clouds,overcast clouds
709,36820,39.098,-109.045,9/20/2023 12:00:00 AM,Border,c,RMC,,1198.0,298.43,297.54,1008,20,273.88,57,,2.91,250,,Clouds,broken clouds
710,36823,38.72,-107.076,7/26/2023 12:00:00 AM,Lowline,,RMC,,1999.0,296.95,296.06,1016,26,276.31,40,,4.43,284,,Clouds,scattered clouds
711,37530,48.722,-121.136,8/2/2023 12:00:00 AM,Sourdough,c,NWCC,,7377.0,297.43,297.04,1017,43,284.07,0,,2.62,261,,Clear,clear sky
712,37542,46.818,-114.577,9/14/2023 12:00:00 AM,Lupine,,NRC,,158.0,290.66,289.85,1016,53,280.98,1,,3.11,278,,Clear,clear sky
713,37544,47.382,-114.806,8/18/2023 12:00:00 AM,River Road East,c,NRC,,17313.0,310.16,307.92,1003,16,280.2,1,,3.88,262,,Clear,clear sky
714,37648,33.295,-108.388,7/27/2023 12:00:00 AM,Prior,,SWC,,12841.0,299.15,299.15,1016,33,281.65,77,,2.87,54,,Clouds,broken clouds
715,37673,47.936,-123.424,9/7/2023 12:00:00 AM,Eagle Point,,NWCC,,128.0,284.07,283.15,1015,74,279.62,77,,1.16,231,0.14,Rain,light rain
716,37674,48.042,-120.979,7/27/2023 12:00:00 AM,Airplane Lake,,NWCC,,6956.0,289.17,287.92,1017,42,276.28,29,,3.01,274,,Clouds,scattered clouds
717,37675,48.5,-120.693,8/15/2023 12:00:00 AM,Blue Lake,,NWCC,,1074.0,303.52,303.03,1015,38,287.62,5,,2.48,292,,Clear,clear sky
718,37676,48.379,-121.173,8/25/2023 12:00:00 AM,Kindy Creek,,NWCC,,210.0,291.32,290.18,1016,38,276.79,0,,1.06,164,,Clear,clear sky
719,37678,48.284,-121.046,8/10/2023 12:00:00 AM,Dome Peak,,NWCC,,1477.0,286.34,286.17,1012,94,285.4,99,,1.91,259,0.32,Rain,light rain
720,37686,35.526,-112.356,9/19/2023 12:00:00 AM,Mixon,,SWC,,597.0,299.08,298.25,1011,20,274.42,0,,5.36,212,,Clear,clear sky
721,37687,36.587,-114.335,9/22/2023 12:00:00 AM,Huntsman,,GBC,,469.0,304.29,302.31,1004,19,277.96,3,,7.09,206,,Clear,clear sky
722,37694,37.362,-106.803,8/6/2023 12:00:00 AM,Quartz Ridge,,RMC,,2850.0,295.4,294.2,1040,20,271.59,0,10000.0,9.26,230,,Clear,clear sky
723,37695,37.521,-107.3,7/28/2023 12:00:00 AM,Bear Creek,,RMC,,1093.0,291.72,290.55,1018,35,275.98,74,,1.78,259,,Clouds,broken clouds
724,37879,31.09,-89.573,9/30/2023 12:00:00 AM,Hwy 13 And Purvis,c,SAC,y,233.0,303.01,303.56,1015,47,290.49,20,,1.45,68,,Clouds,few clouds
725,38102,46.533,-121.775,8/30/2023 12:00:00 AM,Cowlitz Complex,,NWCC,,731.0,289.25,288.77,1020,71,284.0,69,,1.98,291,0.21,Rain,light rain
726,38350,42.426,-120.685,9/18/2023 12:00:00 AM,Morgan,,NWCC,,2289.0,296.16,295.53,1013,39,281.47,75,,1.89,259,0.96,Rain,light rain
727,38352,43.971,-122.546,7/23/2023 12:00:00 AM,Bedrock,c,NWCC,,31590.0,305.3,304.14,1014,30,285.55,0,,3.3,328,,Clear,clear sky
728,38361,31.731,-90.793,9/30/2023 12:00:00 AM,Block Foster Rd,,SAC,,150.0,302.62,303.58,1015,51,291.43,0,,2.68,100,,Clear,clear sky
729,38362,29.319,-96.48,9/26/2023 12:00:00 AM,Runway,c,SAC,,4431.0,304.89,308.52,1014,56,295.03,99,,1.98,57,,Clouds,overcast clouds
730,38372,48.53,-114.855,8/1/2023 12:00:00 AM,East Fork,c,NRC,,5259.0,299.8,299.8,1012,20,275.01,6,,3.24,248,,Clear,clear sky
731,38625,40.708,-107.816,9/29/2023 12:00:00 AM,Iron,c,RMC,,7361.0,298.4,297.24,1005,10,265.58,0,,6.03,227,,Clear,clear sky
732,38628,42.236,-114.333,8/24/2023 12:00:00 AM,Black Mountain,,GBC,,1311.0,298.38,297.64,1013,26,277.53,80,,2.98,230,,Clouds,broken clouds
733,38629,39.428,-110.16,9/6/2023 12:00:00 AM,Light House Canyon,,GBC,,1962.0,294.98,293.87,1012,25,274.09,0,,2.12,179,,Clear,clear sky
734,38631,36.524,-118.639,9/9/2023 12:00:00 AM,Redwood,,OSCC,,1957.0,296.08,295.45,1019,39,281.4,25,,2.25,253,,Clouds,scattered clouds
735,38839,43.969,-121.901,9/17/2023 12:00:00 AM,Petes Lake,,NWCC,,3254.0,296.55,295.99,1014,40,282.2,13,,3.65,292,,Clouds,few clouds
736,38841,43.593,-122.619,8/29/2023 12:00:00 AM,Grizzly,,NWCC,,324.0,291.83,291.16,1017,54,282.35,2,,3.28,307,,Clear,clear sky
737,38842,43.623,-122.571,8/29/2023 12:00:00 AM,Brice Creek,,NWCC,,571.0,294.61,294.22,1017,54,284.92,2,,3.28,307,,Clear,clear sky
738,38843,43.704,-122.676,8/29/2023 12:00:00 AM,Dinner,,NWCC,,304.0,295.59,295.3,1017,54,285.83,2,,3.28,307,,Clear,clear sky
739,38846,47.72,-123.508,9/20/2023 12:00:00 AM,Delabarre,c,NWCC,,4168.0,284.64,283.88,1017,78,280.94,100,,3.26,222,0.45,Rain,light rain
740,38847,47.711,-123.588,9/20/2023 12:00:00 AM,Low Divide,c,NWCC,,341.0,283.35,282.46,1017,78,279.69,100,,3.26,222,0.45,Rain,light rain
741,38853,30.981,-92.811,8/24/2023 12:00:00 AM,Hwy 113,,SAC,,7124.0,310.01,311.58,1012,33,291.09,0,10000.0,1.54,0,,Clear,clear sky
742,39031,43.43,-122.736,8/24/2023 12:00:00 AM,Chilcoot,c,NWCC,,1940.0,296.26,295.41,1015,30,277.76,0,,2.72,313,,Clear,clear sky
743,39047,37.604,-108.603,9/27/2023 12:00:00 AM,Hope,c,RMC,,1290.0,296.05,295.05,1015,25,275.0,0,,3.15,228,,Clear,clear sky
744,39048,29.668,-94.152,10/6/2023 12:00:00 AM,Star Lake,c,SAC,y,2381.0,298.04,298.62,1014,78,293.94,100,,7.79,360,,Clouds,overcast clouds
745,39207,34.886,-95.987,10/2/2023 12:00:00 AM,Powerline,c,SAC,,585.0,301.31,305.33,1019,78,297.11,0,10000.0,0.0,0,,Clear,clear sky
746,39383,29.853,-83.5,10/7/2023 12:00:00 AM,Fish Creek 2,c,SAC,,150.0,299.16,299.16,1013,74,294.17,80,,2.45,8,,Clouds,broken clouds
747,39507,44.222,-122.146,8/9/2023 12:00:00 AM,Lookout,c,NWCC,,25754.0,298.91,298.61,1013,41,284.68,37,,2.75,299,,Clouds,scattered clouds
748,39516,31.118,-92.569,10/2/2023 12:00:00 AM,Claiborne,c,SAC,,1636.0,304.16,305.04,1016,46,291.19,86,,2.51,54,,Clouds,overcast clouds
749,39518,35.066,-111.765,9/28/2023 12:00:00 AM,Cecil,c,SWC,,2180.0,295.78,294.52,1023,16,269.21,40,10000.0,4.12,220,,Smoke,smoke
750,39522,39.008,-111.347,9/21/2023 12:00:00 AM,Box,,GBC,,2038.0,293.71,292.66,1006,32,276.46,99,,2.99,213,0.42,Rain,light rain
751,39523,38.008,-111.331,9/14/2023 12:00:00 AM,Steep Creek,,GBC,,343.0,287.31,286.24,1015,56,278.67,90,,2.2,310,0.46,Rain,light rain
752,39561,45.458,-122.085,8/25/2023 12:00:00 AM,Camp Creek,,NWCC,,2055.0,302.18,300.84,1008,26,280.75,3,,2.04,40,,Clear,clear sky
753,39562,42.936,-121.66,9/23/2023 12:00:00 AM,Marsh,,NWCC,,2663.0,291.69,290.41,1014,31,274.26,0,,2.53,192,,Clear,clear sky
754,39568,35.522,-101.921,10/10/2023 12:00:00 AM,N 287 Complex,c,SAC,,592.0,299.68,299.68,1006,20,274.91,23,,2.22,142,,Clouds,few clouds
755,39571,34.243,-110.856,9/1/2023 12:00:00 AM,Valentine,c,SWC,,9644.0,299.17,299.17,1009,32,281.21,81,,2.13,315,,Clouds,broken clouds
756,39618,42.746,-124.344,8/27/2023 12:00:00 AM,Anvil, ,NWCC,,22170.0,288.36,288.05,1017,81,285.12,52,,2.98,285,,Clouds,broken clouds
757,39619,42.516,-124.037,7/15/2023 12:00:00 AM,Flat, ,NWCC,,34242.0,300.97,301.84,1015,55,291.11,7,,6.51,350,,Clear,clear sky
758,39621,41.37,-123.631,8/17/2023 12:00:00 AM,2023 Srf Lightning Complex, ,ONCC,,50198.0,305.71,306.25,1012,40,290.36,67,,1.07,304,,Clouds,broken clouds
759,39622,41.768,-123.046,8/17/2023 12:00:00 AM,Happy Camp Complex, ,ONCC,,21725.0,309.35,307.58,1013,20,282.84,67,,1.2,173,,Clouds,broken clouds
760,39623,40.522,-123.486,8/17/2023 12:00:00 AM,South Fork Complex, ,ONCC,,3929.0,304.56,303.12,1013,28,283.87,88,,1.99,269,,Clouds,overcast clouds
761,39624,30.673,-93.439,8/22/2023 12:00:00 AM,Tiger Island, ,SAC,,31290.0,308.11,314.12,1015,51,296.46,100,,4.3,146,,Clouds,overcast clouds
762,39626,34.261,-105.791,10/3/2023 12:00:00 AM,Buford,c,SWC,,2358.0,290.77,289.79,1010,46,279.02,46,,8.77,228,,Clouds,scattered clouds
763,39627,46.712,-87.947,10/4/2023 12:00:00 AM,Yellow Dog, ,EACC,,144.0,295.33,295.01,1013,54,285.59,82,,4.34,187,,Clouds,broken clouds
764,39631,31.808,-94.276,10/19/2023 12:00:00 AM,Arcadia,c,SAC,y,144.0,294.76,294.41,1014,55,285.34,0,10000.0,0.0,0,,Clear,clear sky
765,39726,38.061,-119.991,9/14/2023 12:00:00 AM,Quarry,c,OSCC,,7296.0,294.48,293.69,1013,39,279.98,2,,2.23,275,,Clear,clear sky
766,39727,34.583,-111.254,9/21/2023 12:00:00 AM,Still, ,SWC,,11233.0,294.05,292.8,1009,23,272.28,17,,5.49,192,,Clouds,few clouds
767,39877,37.994,-105.03,10/23/2023 12:00:00 AM,Saint Charles,c,RMCC,,492.0,287.98,286.12,1006,23,267.74,20,,1.26,227,,Clouds,few clouds
768,39881,29.786,-92.079,10/24/2023 12:00:00 AM,H&H Complex,c,SACC,,10559.0,298.67,299.63,1016,90,296.91,0,,3.83,132,,Clear,clear sky
769,39883,34.863,-85.409,10/23/2023 12:00:00 AM,Walker Sr 157,,SACC,,500.0,288.94,288.04,1017,56,280.19,69,,2.83,14,,Clouds,broken clouds
770,39884,36.718,-118.883,10/11/2023 12:00:00 AM,Rabbit,c,OSCC,,2850.0,283.58,282.19,1011,58,275.68,0,,2.81,286,,Clear,clear sky
771,39887,33.0208333,-89.2386111,10/28/2023 12:00:00 AM,Webb Rd,c,SAC,Y,119.0,298.54,299.3,1018,83,295.44,68,,2.61,102,,Clouds,broken clouds
772,39888,36.8544444,-83.6772222,10/28/2023 12:00:00 AM,Yellow Gate #2,c,SAC,Y,365.0,293.44,293.46,1021,74,288.66,88,,1.54,174,,Clouds,overcast clouds
773,39889,31.0927778,-89.0261111,10/29/2023 12:00:00 AM,361,c,SAC,Y,300.0,297.44,297.65,1018,66,290.69,15,,2.78,172,,Clouds,few clouds
774,39893,34.981,-85.484,11/1/2023 12:00:00 AM,Egypt Hollow Rd,,ONCC,Y,420.0,278.99,278.99,1021,51,270.04,0,,0.45,336,,Clear,clear sky
775,39983,35.16,-83.778,11/6/2023 12:00:00 AM,Collet Ridge,,SAC,,4769.0,281.86,281.86,1020,65,275.66,0,10000.0,0.0,0,,Clear,clear sky
776,39984,37.269,-82.08,11/5/2023 12:00:00 AM,Fish And Chips,c,SAC,Y,835.0,284.83,283.91,1021,71,279.75,13,,3.2,187,,Clouds,few clouds
777,39985,37.294,-82.152,10/30/2023 12:00:00 AM,Poplar Creek,c,SAC,,350.0,293.94,294.11,1016,78,289.97,51,,1.69,172,,Clouds,broken clouds
778,39986,32.441,-89.69,10/21/2023 12:00:00 AM,John Pope Rd 2,c,SACC,,129.0,298.27,297.88,1008,40,283.73,0,,3.59,331,,Clear,clear sky
779,40021,37.378,-82.953,11/6/2023 12:00:00 AM,Consol,c,SAC,Y,654.0,285.67,284.47,1020,57,277.39,0,,1.91,11,,Clear,clear sky
780,40022,37.579,-86.288,11/6/2023 12:00:00 AM,Hilton Mill Road,c,SAC,Y,120.0,287.47,286.45,1019,57,279.07,1,,2.71,78,,Clear,clear sky
